case,ERQA,LPIPS,MDTVSFA,MS-SSIM,corrected_ERQA,corrected_LPIPS,corrected_MDTVSFA,corrected_MS-SSIM,SI,TI,bitrate,mean_colorfulness,std_colorfulness,subjective
aomenc@dontstarve@only_compressed@0.556,0.827813198393905,0.20347051000000005,0.56745243,0.9454843997955322,0.6852746914351467,0.6593776247319659,0.4697446110146935,0.7826844650262811,0.02130658436213992,0.6212833306507859,0.419,8.778466622994362,0.941124977139131,3.7313170948650556
aomenc@dontstarve@only_compressed@1.053,0.8646763128943408,0.16053544999999997,0.56702334,0.9612913727760315,0.7476651260805519,0.725865111899507,0.49029165095623417,0.8312058798291182,0.022505144032921812,0.5885617021276596,0.421,8.990209616825819,0.9961980136401299,4.450056363703113
aomenc@dontstarve@only_compressed@1.645,0.8854466913544494,0.13044997,0.56467676,0.9688630700111389,0.7840158432305416,0.7699401970306622,0.4999911688267505,0.8578765997168772,0.022443415637860082,0.6180660605597575,0.425,9.065597123514872,1.0151499301751563,4.465025752092054
uavs3e@dontstarve@BasicVSR@0.4,0.6174209892698802,0.28323196999999994,0.6050853,0.9275039434432983,0.3812086779909975,0.44254762615962323,0.3735923645186623,0.5726604023124763,0.019819958847736626,0.8627822475992734,0.537,8.5966657659327,0.9555847607330576,0.7443887524800138
uavs3e@dontstarve@BasicVSR@1.155,0.6921783661847937,0.20403968,0.61766315,0.9560785293579102,0.47911089061425033,0.5509465138455256,0.42753307001955315,0.6617768743953185,0.02207304526748971,0.7478046579431468,0.53,8.832054077496204,0.9682771062838263,2.996758531051435
uavs3e@dontstarve@BasicVSR@2.9,0.7303238837415654,0.16642784000000002,0.6154491,0.9678785800933838,0.5333729751633636,0.6087776572700456,0.44947717695725103,0.7068648436040719,0.022222222222222223,0.7160628019323672,0.499,8.913542845146988,0.938220841954404,4.337454602231159
uavs3e@dontstarve@RBPN@0.4,0.6276128003589813,0.28858326999999995,0.58432347,0.9276735186576843,0.3938978271744425,0.4464942461375293,0.3667288893221771,0.5822197748636189,0.020108024691358025,0.9019259584109929,0.565,8.602959241854933,0.9462593224271095,0.5778432185362773
uavs3e@dontstarve@RBPN@1.155,0.7073099157639782,0.20458283,0.5946024,0.9567070007324219,0.5002873169380458,0.562606451509922,0.4205681734570592,0.6766883480988575,0.020920781893004115,0.8716362046826762,0.566,8.845515192681974,0.95687922155816,2.838494401271713
uavs3e@dontstarve@RBPN@2.9,0.7367786099812399,0.16894796,0.5962773,0.9669818878173828,0.542842720125888,0.6123013668532737,0.43932436025736676,0.7124515711831265,0.02133230452674897,0.832373681827004,0.557,8.90759471113672,0.95266277679136,4.089979115181509
uavs3e@dontstarve@Real-ESRGAN@0.4,0.6838476681537314,0.25708785,0.5846737,0.922356128692627,0.467647633239296,0.5080387414205751,0.3998277463758143,0.630751087813756,0.019531893004115227,0.7259000327212073,0.47,8.950745564434534,1.013923577543592,4.04929035658833
uavs3e@dontstarve@Real-ESRGAN@1.155,0.7098955090612001,0.19961646,0.59598964,0.938560962677002,0.5039516337852605,0.5681886805725055,0.4230903688830014,0.6662802123845604,0.022854938271604938,0.6383305343467396,0.495,9.307518894825229,0.9877756504874193,4.916062188910824
uavs3e@dontstarve@Real-ESRGAN@2.9,0.7164018344733126,0.18890837000000002,0.59607184,0.9428037405014038,0.5132315884367277,0.5810675316579493,0.4270269596538829,0.6754263292435067,0.021815843621399177,0.6807477675197553,0.488,9.450698412237228,0.9409537670815985,4.751563234144219
uavs3e@dontstarve@RealSR@0.4,0.7068595902757409,0.24157081000000005,0.58544046,0.9259671568870544,0.49965048036478826,0.536102946496562,0.4138242036864413,0.6545287651259759,0.023863168724279835,0.6850671083831588,0.545,9.402279570419456,1.0539085395353196,5.294418695357069
uavs3e@dontstarve@RealSR@1.155,0.7267403517177563,0.16806675000000001,0.5860989,0.9380320310592651,0.5281515388148481,0.6045994627106961,0.42594172072739006,0.6817057281745317,0.027386831275720166,0.6867591201268888,0.608,9.613300632222735,1.1036156147714529,5.768698779349613
uavs3e@dontstarve@RealSR@2.9,0.7231671998026663,0.16097331999999998,0.5844668,0.937974750995636,0.5229707988704295,0.6067565747353277,0.422667219133625,0.6783125741631173,0.030766460905349794,0.6553809284957922,0.705,9.709216647210276,1.0329853872290595,6.278772560848197
uavs3e@dontstarve@SOF-VSR-BI@0.4,0.6247040161806514,0.29515933,0.5732675,0.8757421970367432,0.3902551078322356,0.44031679731646123,0.35812250959584163,0.5470796676277209,0.020298353909465022,0.891567410035479,0.565,8.59064026045978,0.9491721091758265,1.0970455516215454
uavs3e@dontstarve@SOF-VSR-BI@1.155,0.6728258213560144,0.22799010999999997,0.57870215,0.8918781280517578,0.45269458588339545,0.5194281883342164,0.3893657493942415,0.6000786340558886,0.024140946502057614,0.7400679499017448,0.557,8.783843773902426,0.9641571409069084,3.0932063028013084
uavs3e@dontstarve@SOF-VSR-BI@2.9,0.6922434001950639,0.19988712,0.58098644,0.8959320187568665,0.47920092511362344,0.5538728605910652,0.4021840286928255,0.620203027007881,0.02493312757201646,0.7202622469798042,0.547,8.871121985253392,0.9367176421599275,3.878987593928323
uavs3e@dontstarve@SwinIR@0.4,0.6972654161925221,0.25477222999999993,0.5760283,0.9290784001350403,0.4861790606181311,0.5196215512072752,0.40164461233817106,0.6478142373456415,0.02074074074074074,0.7641218734968735,0.5,9.51324651262487,0.86596756945604,4.566956977120234
uavs3e@dontstarve@SwinIR@1.155,0.7308370821410328,0.19765957999999995,0.58171314,0.9468273520469666,0.5341228406324188,0.5863801314366108,0.4251375338806981,0.6919765392613255,0.022407407407407407,0.7326930925415774,0.523,9.904488128473504,0.8715177347524928,5.099983667450814
uavs3e@dontstarve@SwinIR@2.9,0.7354231252144512,0.17479393999999998,0.5843453,0.9521458745002747,0.5408471731001904,0.6068756195911039,0.429741046730376,0.7002300946850386,0.023868312757201648,0.7077524630541872,0.529,10.08150938969662,0.8152657025029026,5.330588451646148
uavs3e@dontstarve@VRT@0.4,0.612545266205436,0.28143008999999997,0.6015703,0.9281491637229919,0.37521170315068847,0.4401565968081662,0.368489039554784,0.568533376571053,0.01903292181069959,0.8740738299274885,0.531,8.57722519158932,0.9653464551500692,1.3955770938746088
uavs3e@dontstarve@VRT@1.155,0.7051702069216277,0.19860177999999998,0.6072622,0.9578678011894226,0.4972650207298912,0.5651221486240241,0.4282232112296828,0.6754598355683097,0.020792181069958848,0.8153573524504333,0.535,8.8015024259076,0.972380508609358,4.226728134286327
uavs3e@dontstarve@VRT@2.9,0.7433469596805984,0.1635681,0.6117849,0.968694269657135,0.5525647024663891,0.6217591098448663,0.45476844539349887,0.720075940209649,0.02205761316872428,0.7082860155743024,0.512,8.900314164495386,0.9561497742816705,5.26063585595892
uavs3e@dontstarve@ahq-11@0.4,0.6659895634773019,0.28633324000000004,0.5633435,0.9252878427505493,0.4435420986606871,0.4752946139606603,0.3751808916527754,0.6162320464842926,0.01670781893004115,0.783882783882784,0.427,8.917417540854343,0.9828568585517423,2.3499117035638433
uavs3e@dontstarve@ahq-11@1.155,0.70913864514925,0.23741141000000002,0.5647851,0.9468440413475037,0.5028776180441139,0.5407810395188769,0.40051094061448367,0.6714437006488092,0.017973251028806585,0.7564038351459645,0.428,9.17516378790971,0.9850731093156422,3.405101139778876
uavs3e@dontstarve@ahq-11@2.9,0.723098705496448,0.21708985000000003,0.56563985,0.9544734358787537,0.5228717378906388,0.5661213159850299,0.409013443312205,0.6901785059146737,0.018996913580246914,0.6981999406857246,0.427,9.114545952276092,0.9652317435375577,3.427618487303319
uavs3e@dontstarve@comisr@0.4,0.6564421619715863,0.2785346,0.57593787,0.8824174404144287,0.4309163120139304,0.47360030696369537,0.37806990054411044,0.579256012347081,0.018209876543209876,0.7409392655367232,0.43,8.705335708755463,0.9375261360852862,3.0391396332637526
